169.2302242531933, -77.4500355897157
169.23027396310013, -77.44967732500116
169.2286257561381, -77.44966651503387
169.2286755094191, -77.44930825061844
169.225379196557, -77.44928660114334
169.2254290394386, -77.44892833734609
169.2221328305131, -77.44890664827365
169.22218276298395, -77.44854838509569
169.2205347090586, -77.44853752579122
169.22048473035937, -77.44889578864947
169.21883663308176, -77.44888491896667
169.21893668005782, -77.44816839387093
169.21564067904757, -77.44814662561146
169.2156907906628, -77.44778836367547
169.2140428407039, -77.44777746477972
169.21409299565514, -77.44741920314519
169.21399268286663, -77.44813572639481
169.21564067904757, -77.44814662561146
169.21559056454865, -77.44850488752809
169.21723860983826, -77.4485157770074
169.21713846464635, -77.44923230142379
169.2237310444273, -77.44927576131728
169.22368115244305, -77.4496340247761
169.2154402037475, -77.44957967316176
169.2153900777114, -77.44993793500093
169.22527950218816, -77.45000312868005
169.22532935080693, -77.4496448649213
169.2269775520395, -77.44965569500724
169.22692774965776, -77.45001395908487
169.2302242531933, -77.4500355897157
169.2302242531933, -77.4500355897157
