169.23057490152829, -77.45414559347319
169.21826114663813, -77.45658645699831
169.220123852261, -77.45721935868548
169.22158297432836, -77.45753623082246
169.22158297432836, -77.45753623082246
169.223120535328, -77.45797584880589
169.2220316969134, -77.46201274043405
169.22347069324232, -77.46281778903484
169.22465809632766, -77.4584154667893
169.22619565732728, -77.45885508477275
169.22513037176256, -77.46280465370806
169.22682244938017, -77.46267139803719
169.22773321832693, -77.45929470275617
169.22927077932658, -77.4597343207396
169.22851661899435, -77.46253038624451
169.23036827289584, -77.46180549810013
169.23080834032623, -77.46017393872305
169.23234590132589, -77.46061355670646
169.23221992679734, -77.46108060995576
169.23296257722282, -77.46078987609431
169.23572866479552, -77.4597070041353
169.23380182495288, -77.45915608391411
169.23433351326523, -77.46025318007189
169.23292611845162, -77.46077945183703
169.23187197028105, -77.45860430169583
169.2299421156092, -77.45805251947753
169.2309962637798, -77.46022766961873
169.22906640910793, -77.45967588740044
169.22801226093736, -77.45750073725924
169.22608240626553, -77.45694895504093
169.2271365544361, -77.45912410518213
169.22520669976424, -77.45857232296383
169.22415255159368, -77.45639717282263
169.22222269692182, -77.45584539060434
169.22327684509239, -77.45802054074554
169.22134699042056, -77.45746875852724
169.22029284225, -77.45529360838604
169.21836298757813, -77.45474182616775
169.2194171357487, -77.45691697630895
169.21746310112763, -77.45631530070618
169.2164331329063, -77.45419004394945
169.2164331329063, -77.45419004394945
169.21166952956725, -77.45294082490908
169.21180679041203, -77.4528672844892
169.21180679041203, -77.4528672844892
169.21576126447144, -77.45074859082162
169.21692459364942, -77.45108120879736
169.21297011959004, -77.45319990246496
169.21413344876805, -77.4535325204407
169.21808792282744, -77.45141382677312
169.21925125200545, -77.45174644474888
169.21529677794607, -77.45386513841646
169.21646010712405, -77.45419775639223
169.22041458118343, -77.45207906272462
169.22157791036145, -77.45241168070038
169.21762343630206, -77.45453037436798
169.21878676548005, -77.45486299234373
169.22274123953943, -77.45274429867612
169.22390456871744, -77.45307691665188
169.21995009465806, -77.45519561031948
169.22111342383607, -77.45552822829524
169.22506789789546, -77.45340953462764
169.22623122707347, -77.45374215260338
169.22227675301409, -77.455860846271
169.22344008219207, -77.45619346424674
169.22739455625145, -77.45407477057915
169.22855788542947, -77.4544073885549
169.22460341137008, -77.4565260822225
169.22576674054807, -77.45685870019824
169.22972121460745, -77.45474000653066
169.23088454378546, -77.45507262450641
169.22693006972608, -77.457191318174
169.2280933989041, -77.45752393614977
169.23204787296348, -77.45540524248216
169.2332112021415, -77.45573786045792
169.2292567280821, -77.45785655412551
169.23042005726012, -77.45818917210127
169.2343745313195, -77.45607047843366
169.2355378604975, -77.45640309640942
169.2315833864381, -77.45852179007701
169.23274671561612, -77.45885440805277
169.2367011896755, -77.45673571438516
169.23786451885348, -77.45706833236092
169.2339100447941, -77.45918702602853
169.2350733739721, -77.45951964400427
169.2390278480315, -77.45740095033669
169.2401911772095, -77.45773356831243
169.23717530647983, -77.4593493852634
169.23915139727384, -77.45924654889977
169.24135450638752, -77.45806618628819
169.2425178355655, -77.45839880426394
169.24112748806786, -77.45914371253615
169.24175318490927, -77.45911115108295
169.24279661220822, -77.4592053400925
169.24368116474352, -77.4587314222397
169.2448444939215, -77.45906404021545
169.24432350521278, -77.45934317100794
169.24557265092233, -77.45945592998721
169.24579940885647, -77.45950832055904
169.24600782309952, -77.4593966581912
169.24717115227753, -77.45972927616695
169.24704599202607, -77.45979633343632
169.24829257519568, -77.46008434631361
169.24833448145554, -77.4600618941427
169.24892004827237, -77.46022931885187
169.24892004827237, -77.46022931885187
169.25033625426138, -77.46077904894149
169.2508190731971, -77.46077228625809
169.25166662935504, -77.46076041482239
169.25019362701792, -77.46059345927947
169.253594520943, -77.45946219461652
